"Index","PublishDate","VisitDate","Url","Content"
"85","2019-10-11","2023-03-24","https://blog.acthompson.net/2019/10/what-time-is-30-minutes-from-now.html","Got the proctor guide for the PSAT that I have to proctor next week. There is a chart to help proctors determine stop times that are 25, 35, 50, and 60 minutes from a time after the start time hour. Wait! What? Someone needs a chart to tell them that if the start time is 5 minutes after the hour that 60 minutes later will be 5 minutes after the hour? Apparently someone does. Or someone thinks some one does. Some of my students, when being told to return to class in a half hour, ask me what time that will be. I blame the analog clock. That and laziness. So obviously I am wondering, should there be an app for that? Yep, I found a new coding project. Now I just have to decide which class to use it in."
"86","2019-10-22","2023-03-24","https://blog.acthompson.net/2019/10/how-many-words-in-that-text.html","One of the projects I have used for years is a letter counter program. The idea is to count the occurrences of each individual letter. It’s a nice project that includes arrays, loops, and some string manipulation. This is the sort of thing that does have some real world utility. Cryptography uses word counts to try to crack substitution cyphers. Linguists use it to study languages. And that is just two of what comes to mind. The next logical (to me anyway) step is to count words. I’ve been thinking about adding this in for a while. It is actually something I was assigned as a project many years ago when I was an undergraduate. It’s not as simple as counting letters. The most obvious method involved counting spaces. What happens if someone is old school and places two spaces after every period? Well, that is something to take into consideration. And what about other white space like tabs or line feeds? Or special characters? Doug Peterson related in a recent post (About words) that two different programs gave him two different word counts for the same piece of text. The counts were off by 3 on a text of about 486 words. Not a huge percentage but on a book length text that could make a difference. Some articles in magazines are paid by the word. That means getting the count right means money. Now people can count words with greater accuracy though I don’t want to do it myself. At some point someone is going to feed a lot of data into some artificial intelligence. Long sections of text that have accurate (human counted perhaps) word counts will be fed in and the AI will learn what words are and how to count them. It’s not going to happen until someone decides that developing this is worth the time and money. I wonder if it will be an academic or an industry researcher? For the time being I think this will make an interesting conversation in class. Maybe we’ll have a contest to see who can come up with the most accurate algorithm?"
"87","2019-10-25","2023-03-24","https://blog.acthompson.net/2019/10/a-loop-by-any-other-name.html","My first programming language was FORTRAN IV. As I recall we had Do loops. They worked pretty much the same as what we call For loops in most languages today. We didn’t have while loops but we did the same sorts of things with line numbers, if statements, and the powerful but “evil” Go To statement. As time went on I learned more ways of specifying looping constructs including recursion. Recursion took me some time to wrap my head around. Possibly because I used some languages that didn’t even support it back in the day. These days there are all sorts of iteration loops of various complexity and power. For a software developer that is wonderful. For a teacher? Well, it means you have to make decisions about what to teach. For a one semester, first programming course I like to keep things simple. A C-family For loop has all sorts of possibilities from the simple to some pretty complex structures. Eventually students will learn many of them but I could probably spend half a quarter just on For loops if I tried to get everything possible in and understood. The cognitive load on some possibilities feels like it would be too much for many students. Mostly I try to focus on the base concepts. A loop has a set up piece. Variables are set to a known starting state. A loop has some sort of comparison it see if it is finished. A counter it checked, a flag is checked, or maybe an interrupt happens. But something has to stop the loop sometime. usually but we can get into those times when an infinite look is useful later. And of course something has to happen that changes the values or states that the loop is checking. Understanding these concepts will, I sure hope, prepare students for what ever syntax or iteration style they run into over time. When we teach students for a career rather than just for a job the concepts are much more important than the programming language or the IDE. Concepts – what a concept!"
"88","2019-11-01","2023-03-24","https://blog.acthompson.net/2019/11/magic-8-ball-and-projects-from-real-life.html","There has been a 12 inch tall Pez dispenser on my desk for a couple of years now. It’s a great visual aid for talking about stacks. Today I got a Magic 8 Ball as well. It turns out that a lot of my students were unfamiliar with this staple toy of my youth. Since I really like using the Magic 8 ball program as a demonstration I decided I really had to get a physical ball. At this point in the semester we have covered loops and arrays and it is time to make programs more interesting by adding more data. I want to use something that makes sense and is not just a demo without meaning or purpose. Having code you can have some fun with is always a plus as well. I went to Wikipedia and found the classic 8 ball answers and placed them in a text file. My demo reads the file into an array when the program loads. Once the array is built clicking a button displays a random answer. It’s pretty simple to code and we code it together as a class. Students love asking it questions when we’re done. Usually I have students add their own answers to the text file and then modify the program to handle the new set of answers. We also talk about different ways this could be coded. What if we didn’t know how many answers/lines were in the file? Would be use a different loop and/or a different array type like an arrrylist? What options (methods or functions) should we use to provide the most flexibility? This also provides students with some sample code to look at when I assign larger projects and expect them to do much more on their own. Is this a good project? Magic 8 ball says “Yes definitely.”"
"89","2019-11-04","2023-03-24","https://blog.acthompson.net/2019/11/csta-at-15-cstaat15.html","The Computer Science Teachers Association is now 15 years old. I’ve been a member from the start and I have to say that in some ways it feels like it has always been there but in other ways it feels like it just started. There was a K-12 computer science education community before CSTA. But it was small and one could easily feel alone. CSTA brought a new sense of community and togetherness. Most of all, perhaps, it brought us organization and a stronger sense of belonging. There was the CS & IT Conference (now called the CSTA Annual Conference) before CSTA as well but it didn’t have the same feeling of permanence and sustainability that CSTA brought to it. CSTA brought growth and strength to the conference. It’s been the annual highlight of my professional development for years now. Presenting at several of these conferences has been a huge privilege and honor. And added to my learning as well. After I left industry some years ago I ran for and won a seat on the CSTA Board. What a wonderful experience those four years were. Hectic as we changed Executive Directors during that time. It was a real time of transition. That wasn’t as smooth as many of us would have liked and I think we experienced some growing pains during those years. We’re on our third ED now but things seem to be well on track. Kudos to the Board (after me) who lead the way through the last couple of years and another ED transition. We have an amazing board at CSTA who work very hard for the membership. The growth of chapters has been a big part of the CSTA story. Fairly early on, CSTA developed programs to train and prepare chapter leaders and that has paid off in spades. There are more and stronger chapters than ever before. CSTA is both national AND local and that is important. CSTA has helped train advocates among teachers and support them locally. CSTA members have advocated, lobbied, pushed, and otherwise promoted CS in their states, counties, school districts, and yes even nationally. Some of the companies and other groups get a lot of credit for the growth in computer science education in the US but the real heroes are individual teachers who alone or with other CSTA members did the ground work to make things happen. From conferences to board membership to involvement with committees and connections with life long friends CSTA has been an important part of my life. I can’t wait to see what the next fifteen years bring."
"90","2019-11-06","2023-03-24","https://blog.acthompson.net/2019/11/visual-studio-onlinepossibilities-for.html","Microsoft has been running their big MSIgnite event this week and making all sorts of announcements. One of them was a cloud-based development environment called Visual Studio Online. OK, that looks interesting and I will probably try it out soon. It may be an answer for people pushed to Chromebooks, others who are at one to one bring your own device schools, or just want students to wrote programs from home. I wonder how it works on otherwise underpowered older computers? There is some concern about costs and that is something I need to understand. Maybe I can find someone with an education focus at Microsoft to explain how it might work cost effectively for schools and students. Or maybe I can figure it out through all the marketing hype. We’ll see but it sure does look worth looking into in more detail. Question added later: I wonder if this will let me develop iPhone apps without buying a Mac? Anyone know?"
"91","2020-08-02","2023-03-24","https://blog.acthompson.net/2020/08/learning-python-part-1.html","Python has been on my radar for years but I haven’t really had the motivation to learn it myself. It’s time though for several reasons. Reason number one is that I need a learning goal to keep stretching my mind and knowledge. I don’t have a bunch of students finding new puzzles to solve so I have to make my own mistakes. First step was to pick a development tool. I have played with a bunch. IDLE, PyCharm, Processing, and some I forget. I didn’t like any of them. So I am using Visual Studio. I expect many to tell me that was/is a horrible choice but its the devil I know so there is that. Many of the tools feel like steps backwards to me. I’ve gotten spoiled by the Intellisence in Visual Studio among other features. IDLE felt like what I used to learn BASIC-Plus 40+ years ago. Anyway, I want to spend my time learning a language not an IDE. OF course there are two parts to learning a new programming language. Part one is the basic syntax. Part two is the idiom of the language. The first part is easy. The second not so much. I’ve started with easy stuff. Declaration of variables, simple math, declaration of functions, and control flow. IF statements and while loops were pretty straight forward. For loops are different and idiom rears its ugly head here first for me. For loops in Python seem to be what I think of a ForEach loops in other languages. Very powerful and useful. On the other hand, how do I do the equivalent of: for (i=0; i <= 100; i+=5) or for i =0 to 100 step 5 Or do I need to use a While loop to do this? Go ahead, show off in the comments and help me out. String manipulation, one of my favorite things to code, is probably next for me.I think that will be ok. Lists and dictionary come after that. I think I will have to read up on them as they look to be thought of differently than arrays in the languages I am used to using. They also look like fun and powerful to use. So there is that. Classes after that. Hopefully that moves quickly. Once I get some basics down I’ll start looking into various libraries and what not. Perhaps go back to try some graphics in Processing. Is there an equivalent to Windows Forms like I use with C# and Visual Basic? Or do I have to go backwards again to do that? At least I’m having fun. Now to go crack a book."
"92","2020-08-04","2023-03-24","https://blog.acthompson.net/2020/08/programming-projects-for-learning-or.html","The purpose of school work is to get good grades. Well, at least that seems to be a common view on the part of students. Most teachers will tell you that the motivation for students to cheat is that they are lazy and still want to get good grades. The recent posts by Mark Guzdial (linked to at Changing How We Teach Computer Science) have sparked a lot of comments on his blog and on Twitter which had sparked some thoughts on my part. I have long believed that projects are a great learning exercise for students. I haver become less enamored with them for grading. Cheating seems to show up all to often. Often it is hard to prove cheating because projects are to short, variable names are too likely to be the same logically, and there are limited ways to solve them. I have seen the most creativity and the least cheating (provable or otherwise) on larger projects where students were all doing something completely different. A common thread in the comments I have been seeing recently is that students cheat not because they are lazy but because they don’t know how to solve the project on their own. This idea resonates strongly with me. I see a lot of satisfaction on the faces of students who successfully complete projects. They tend to actually enjoy the process when they have success. Over the last several years I have increased the number of other means of assessments including multiple choice questions that include reading and understanding code. Comparing quiz results with project results has been interesting. Some students show close correlations between quiz grades and project results. Other students not so much. While I haven’t conducted a rigorous or scientific study by any means, my observations suggest to me that students are copying the projects of others because they haven’t gotten a strong enough grasp of the material. I’m pretty convinced that evaluative instruments that require the reading and understanding of code are better tools for understanding what students actually know than looking at projects. That is not to say that looking at projects is useless. To the contrary, students who work hard against the struggle show what they know and don’t know in their code. A project that doesn’t work correctly give a teacher a lot more information about student understanding than a project that works perfectly. In my ideal world, I would give each student a different project for every concept I want them to demonstrate knowledge of. That is clearly not possible and certainly doesn’t scale to large classes. I’d love to have a way to watch student progress on a project. What do they try and what do they do when things either work or don’t work. I don’t know of a good tool to that right now or even if it is practical. I guess for now teachers will just have to watch students closer.And use other tools for grading and for determining what students actually know."
"93","2020-08-05","2023-03-24","https://blog.acthompson.net/2020/08/learning-python-part-2-distracted-by.html","I cracked a book and found out that Python supports turtle graphics. I love drawing pictures with graphics. I have since I was in university. So today I played around with the Python turtle a bit. Mostly I played with a few of the usual turtle methods and wrapping drawing code inside loops. I had some fun but didn’t learn a lot. I’m not sure that was the most productive use of my time. It did suggest that using graphics with Python is potentially a way to make learning Python more interesting. I have Mark Guzdial’s book on Media Computation around here somewhere. I’m going to dig it out and see if it the libraries for it will work in my environment. I want to do more than draw lines."
"94","2020-08-13","2023-03-24","https://blog.acthompson.net/2020/08/are-you-ready-to-help-with-csta-2021.html","The call for participation in CSTA 2021 is now out. You can learn about the submission process and look at some possible topic areas on the conference information page here. There are several ways to help out with the conference (see below). You can present or you can become a reviewer. Both are very important roles. I encourage CS teachers to consider submitting a proposal to present. I have been honored to present at the CSTA conference a number of times over the years and have found it a very rewarding experience. The audience is kind and anxious to learn. This summer, the conference being online, added a new and extra facet which I found surprisingly energizing. I am hoping, as I think most of us are, that next summer we will be meeting in person. Either way, presenting at CSTA is a great way to be part of the community and to help expand knowledge Chances are that you tried something new this past spring. Or will be trying something new this fall semester. That means you probably have something worthwhile to share. Don’t be shy! Reviewers are also critical to having a good conference. Reviewers read and evaluate proposals and are essential in the process of picking the best presentations at the conference. Please think about helping out in this way. Apply to present: We're accepting submissions for a one-hour session, three-hour workshop, 20-minute mini-session, 45-minute Birds of a Feather discussion, or a poster session. Visit our website for more information on the process and to submit your application. All submissions are due by Nov. 8. Become a reviewer: We invite you to consider reviewing submissions for CSTA 2020! If you've attended or presented at a prior CSTA conference, have a connection to K–12 computer science, and are available between Nov. 23, and Dec. 17, consider volunteering your time!"
"95","2020-08-15","2023-03-24","https://blog.acthompson.net/2020/08/book-review-humble-pi.html","Recently, I asked my Facebook friends for recommendations for non-fiction books that would not get me depressed. Several people recommended Humble Pi: When Math Goes Wrong in the Real World so I bought a copy. I’m glad I did. The book presents some interesting case studies in math done wrong. From people confusing units of measure (pounds and kilograms for example) to engineers changing one variable in an equation and assuming the answer doesn’t change and many more. As you might expect there are a lot of examples where computers play a role. There are examples of problems caused by variable type mismatches, binary overflows, and people just misinterpreting the results. You’ll get any number of examples you can use with students. A valuable book to teachers of computer science, physics, and mathematics for sure. The book is written in an easy to read and often humorous fashion. It’s an enjoyable read even if you are “not a math person.” I bought the Kindle edition but I am wishing I hard bought a hardcopy edition to keep on my bookshelf. I’ll be back looking at this one."
"96","2020-08-26","2023-03-24","https://blog.acthompson.net/2020/08/the-end-of-school-computer-labs.html","There has been a lot of talk in recent years about doing away with computer labs in schools. BYOD and one to one computers have been talked about and have been growing movements for a while. I wonder if the current situation will be the final tipping point. My old school removed the computers from the computer labs. The work involved in constantly sterilizing and cleaning them was becoming too much. So students bring their own devices and now connect to virtual machines via the network. They have access to all the school’s licensed software no matter what device. This worked great when we moved to remote learning in the spring. Besides the cleaning/sterilizing issue this means a lot of new flexibility. Of course it makes it easier if school has to close and students have to learn from home. But in school it opens more rooms for teaching. And if you have small rooms classes can even be split across rooms with teachers in one room, or even at home, teaching to several rooms with safety distancing. I computer room can have a more flexible layout, perhaps with easily movable tables for group work, focusing on a lecture, or just plain spreading out. Will computer labs now totally disappear? We’ll see. A lot depends on a willingness and ability to provide computers for every student. That’s easier in wealthy areas than poor ones. But it just may be the way things have to be."
"97","2020-09-12","2023-03-24","https://blog.acthompson.net/2020/09/how-are-you-doing.html","We’ve now finished the first week after Labor Day and at least in North America almost everyone is back to school. That may not mean physically back in a bricks and mortar school building though. My grandson is starting kindergarten online this week. I didn’t see that coming a year ago. Teachers, students, and parents are adopting to all sorts of new ways of teaching and learning. I confess to being happy I am retired but I am also sympathetic so those still teaching. I do worry about you all. I hope you are finding ways to take care of yourself. My son is an elementary school principal and his summer was as busy, if not more so, than during the middle of the school year. Administrators have been having a tough time so have some sympathy for them. Somehow many people seem to think this is all easier for computer science teachers. This is not the case of course. Yes, we may be more comfortable with computers than some teachers but the tools for teaching online are new to us as well. And helping students with computer problems is as hands on as helping students in art, or math, or English. Maybe more so at times. I think we’ll see some tools appear and older tools will see new features develop Social media is full of teachers talking about online IDEs for example. I’m still not a fan but that’s me. I still like the idea of using virtual machines on a powerful server for teaching computer science.. No doubt a lot of people will be trying new things. If nothing else, we’re going to learn a lot this year about new tools for teaching CS. And that brings me to a final point, have you thought about sharing what you are learning with other computer science educators? The call for proposals for CSTA 2021 is out. Even if you are learning a lot of what doesn’t work you are learning some things that do work. We’re all better off if we all share what we are learning. Please consider a proposal for the conference. If you have questions about what is involved let me know. I love presenting at CSTA conferences. It’s the best audience you could have. Seriously!"
"98","2020-04-11","2023-03-24","https://blog.acthompson.net/2020/04/a-look-at-technology-for-remotely.html","While I do believe that people are the most important part of emergency remote teaching, technology does have a serious role to play. One key piece of technology that my school is using is virtual machines that students connect to from home over the Internet. This gives them full access to the resources they would have if they were in our physical computer labs. I had our wonderful Director of Technology describe what he set up. “Essentially what I've done is set up a Windows Server 2019 Remote Desktop Server. I then used VMWare Horizon and created a RDS Server Farm with VMWare and use VMWare security server for the connection broker. This can also be done with Windows Server creating a connection broker, but for me it was easier to use VMware. No VPN required which was the goal. I configured the server to behave like the students desktops on the computers in our labs. Basically students can log in from any basic device, Windows, Mac, Chromebook and get a Windows 10ish interface that they can work on.” The extra goodie that I learned to use the other day is the Microsoft Server Manager It looks to be a very powerful tool. I am pretty sure I don’t want to mess around with it too much. I don’t want t o break what is already working. The one feature I will be using with students starting on Monday is one that lets me look at and even control student sessions. This should make debugging student issues much easier. It is still not the same as being there but it’s as good as I’m going to get anytime soon."
"99","2020-04-10","2023-03-24","https://blog.acthompson.net/2020/04/emergency-remote-teaching-is-about.html","Attendance at my emergency remote teaching classes has been very close to 100%. Frankly, this didn’t surprise me at all. Apparently I should have been surprised. According to a poll reported by NPR, 4 In 10 U.S. Teens Say They Haven't Done Online Learning Since Schools Closed The difference between public and private shows a huge difference though. According to the article “47% of public school students saying they have not attended a class, compared with just 18% of private school students.” I don’t think that it is enough to say public or private though. I attended a public magnet high school as a student myself and even today that school bucks the trend. According to a New York Times article “At Brooklyn Technical High School, one of the city’s most competitive, Serge Avery, a social studies teacher, said 98 percent of his students have been participating in daily online activities,” There is a lot at play here of course Privilege is a major factor but there is more to that. Somewhere around 61% of Brooklyn Tech’s students qualify for free or reduced cost lunch. I was asked specifically about why my school has such a high participation rate. There is no one thing at play. I think the school culture has a lot to do with it. I think this is true of any school. Education is important to our students. They give up something to attend our school. There is a parallels here with Brooklyn Teck. Both school require leaving one’s local high school and travelling. Both schools make it hard to git in but provide a lot of support to students who do attend. My school started planning and preparing students and teachers for this weeks before we went online. It was no big surprise when it happened. Students were mentally ready to move online. Many of the tools we use online are tools they have been using for a long time. They were already used to receiving and turning in assignments online for example. Many of them have used video chat of one form or another for years. I think relationships between students and teachers (perhaps part of the culture) also plays a part. Part of our school’s whole belief system is that students are known, valued, and treasured. Students joke about it some but they know it is a core value and respond well to it. At its core this is a people issue not a technology issue. Students participate if they see the value in participating. We are still grading - progress reports come out today and we have been online for four weeks. Parents want their kids to learn. That is what they are paying for and they do so because they value education. Students do tend to value what their parents value. If school matters, students attend."
"100","2020-04-08","2023-03-24","https://blog.acthompson.net/2020/04/when-are-we-going-back-to-bricks-and.html","That’s the question my students asked the most yesterday. We’re in our fourth week of remote emergency teaching and I think it is starting to wear on most of us. It especially hard on the young people though. One thing I am more and more convinced of is that school is a great deal more than sitting in a classroom and doing school work. My students, consciously or not, are realizing the same thing. Those casual interactions between classes are important to our students. Students interact with their peers and their teachers in ways that are often overlooked but which make up the total school experience. Going to school online is not going to be a replacement for going to school in a physical place. Dr. Fauci has been saying that he expects that schools will reopen in the fall. I didn’t hear any indication in his most recent remarks that suggest they will open again this spring. Summer camps are still at risk according to Dr. Fauci. I wonder what summer break is going to be like. When we return in the fall, things are going to be different. I hope they will be better. Testing is getting better and the prospects for better medical treatment and even a vaccine are looking up. Most experts expect COVID-19 to be back in the fall again. We all hope not as bad but I think we’ll all be thinking about sick students differently than in the past. Any teacher will tell you that students come to school sick. Some because there is no one to take care of them at home. Some because they don’t want to miss any more school. At my school we see a lot of the latter. One think I hope we learn about and prepare for is letting students stay home and attend classes remotely. We’re all learning about the tools we have now and perhaps the tools will get even better. If more students can stay home when sick and not miss as much of their education schools will become healthier places. There are many other things that will happen in well-run schools to make them healthier places. Better cleaning and more attention to covering ones mouth when coughing just to name two.. We’re all becoming more sensitive to what spreads germs. We’re really seeing how much more there is to school than most people ever realized. Perhaps it will lead to less penny pinching of education in the future. I can only hope."
"101","2020-04-07","2023-03-24","https://blog.acthompson.net/2020/04/living-in-interesting-times-and-sharing.html","You may have noticed I didn’t post anything in this blog yesterday. Part of that is because I had to make an unexpected trip to my family’s vacation home. A neighbor reported an open window and we can’t have that. It was weird driving though what is normally a booming tourist and vacation area and not seeing much traffic and most all of the businesses closed. People are staying home. While I didn’t post here yesterday that doesn’t mean I kept my metaphoric mouth shut. Doug Peterson interviewed me over the weekend and posted the result on his blog.I think it is some of my best thinking. Doug knows how to ask questions that get me thinking. You can read that interview at 10 Questions for Alfred Thompson My good friend, Jane Prey also had questions for me. She wanted to know what I wished I had known before I started remote emergency teaching. My thoughts may be read as the CSTA web site at Software, Hardware, and People Last week I asked people to blog more about their experiences and how they are teaching. A number of people have been doing that. Mark Guzdial wrote two posts over the last couple of days. While he is teaching at the university level I think there is good advice for all educators in them. I recommend them to you. Contingency Plans for CS Students in Large Classes How I’m lecturing during emergency remote teaching Dan Anderson has his own COVID19 Update on his blog. In it he shares the questions he is asking to check in with his students. I think we all know that teaching is about more than just covering the subject matter. I hope to see more from Dan. IF you are looking for how the move looks at my school from the administration point of view this article is a good read Private School Profiles: How Bishop Guertin High School is Responding to COVID-19"
"102","2020-04-05","2023-03-24","https://blog.acthompson.net/2020/04/coding-for-fun-and-mental-exercise.html","Recently, I started reading a book about the mathematics of cryptography. (Mathematics of Secrets) Fascinating. A lot of the math is hard (to put it lightly) for me but the stories that go along with the development of it all are fascinating. So far I have learned a few things and made my Caesar Cipher program much more efficient. I really need to revisit my Vigenère cipher program and make it more efficient and more interesting. The other night I coded up a quick transposition cipher. It was fun and once I got the algorithm down in code it was easier to get to sleep. Writing the code does help me understand what I am reading and that is a real benefit. We’ll see how I am feeling when I get to the chapter on public key encryption. So far, I am sticking with the easy math and playing with ciphers that are far from modern cryptography. I'll leave that to the professionals. Caesar and Vigenere are common enough programming assignments but I may write up the transposition cipher as a project for future use. If not for my own classroom for a project book I have in mind. Miles Berry pointed out that teaching ciphers by having students write a little code and experiment with different variations is much more fun and engaging for students than exercises away from the computer. Doing this stuff by hand can be a bit tedious. For now though I am finding some pleasure is writing some not very complicated code as a way of exploring ideas that I am learning. I’ve had a chance to play with some libraries and methods that I haven’t really gotten to use before. That’s been fun. So much of my coding the last couple of years as been limited to the stuff I teach in a first programming course. I’m using this time to stretch myself a bit. Perhaps get my coding “muscles” back in shape. In any case, for me, coding == fun"
"103","2019-11-07","2023-03-24","https://blog.acthompson.net/2019/11/ai-assisted-programming.html","As I said in yesterday’s blog post,Microsoft has been running their big MSIgnite event this week and making all sorts of announcements. One interesting announcement what improvements to what they call Visual Studio IntelliCode. The idea is that they are using machine learning to help programmers with writing code. In the latest update are whole line completions and refactoring. Interesting. I haven’t seen IntelliCode in use before and it is probably because it is not turned on by default. I did some searching and found that it can be turned on as an Extension (I had to search a bit under the Manage Extentions option) and then you can customize aspects of it from Tools –> Options –> IntelliCode. Oh, and you need Visual Studio or VS Code 2019 for this. I am using Visual Studio 2019 Community Edition which is free. SO far I am not seeing obvious help from it but it may be that I have to do something more complicated in my code or write more code first. It does apparently take context into account for its suggestions and I may not have given it enough yet. But I’ll keep playing. And maybe I should look for some video demos online. There are other things to think about though regardless of if it has been useful already. What is the training like? The write up I have seen says that it learns from examples on GitHub. Initially that scared me as literally anyone can upload to GitHub. One reference I found said something about the 500 best repositories on GitHub. What ever that means. And what was the criteria for “500 best?” What sort of standards will this learning suggest? Some of the documentation talks about options for using other databases of code to train the system so that businesses can train the AI with their code and standards. As a teacher I wonder if there could be a training set for AP Computer Science A? I think Java is supported with IntelliCode in Visual Studio Code. No doubt some will complain that it is “too much help” for beginners but I’m not sure about that. You still have to know enough to take or reject suggestions for one thing. And having the computer tell a beginner something like “you should make a method to reduce this redundant code” might be better received than the same comment from a human teacher. Will this help students learn more or dumb down the process? I’m an optimist and think it will be a good thing. What are your thoughts and concerns?"
"104","2019-11-08","2023-03-24","https://blog.acthompson.net/2019/11/define-better.html","Someone posted an interesting question on Facebook. Is using ++i(pre-increment) better than i++(post-increment) ? My reply was to ask for a definition of “better.” The Facebook posts have a lot of answers from people who appear to not have written a compiler themselves and who making a lot of assumptions. But the point of this post is not to discuss which option is better for some nebulous definition of “better.” Rather is is to think about asking the question of what do we mean by “better?” There are a lot of what I call religious arguments in computing. Tabs or spaces, curly braces in columns or have the open on the end of a line, what is the best programming language, and on and on. Most of them stem from differing definitions of “better.” Sometimes things matter very much at one point in time but not at all later and yet the bias from early days remains. There was a time with memory was so tight that a single character variable name was much preferred to a longer more descriptive name because of the space used. Most of my readers probably don’t remember those days but I do. Fortunately I recognized when the change happened. Not everyone did so quickly. This is possibly at the heart of some of the tabs vs spaces argument for at least some old timers. Other issues have become moot or mostly moot because we have so much smarter compilers and interpreters these days. We have long been at the point where compilers write better low level code from high level code than even the best assembly language coders. I seriously doubt that there is a difference between the code generated for ++i or i++ as the incrementor in a for loop these days. Compilers are too smart for that. Compiler writers think long and hard about those sorts of things. How doubly dimensioned arrays are declared used to make a bigger difference than it does today. I can remember thinking long and hard about how to declare and iterate through two dimensioned arrays. You pretty much had to know how the compiler would allocate memory and what cache would look like to get optimal performance. I don’t think many people think about that today except for the most performance critical applications. Applications we don’t give to beginners anyway. Compilers do a lot of optimization on this sort of process so we don’t have to think much about it. Artificial Intelligence and machine learning (see also AI-assisted Programming) are probably going to make compilers even better than they are today. Today I think “better” in terms of programming should mean “easier for programmers.” Easier to write, easier to understand, easier to modify, and to allow programmers to think about the end result and not the assembly/machine language generated. Let the software do what software is good at and people do what people are good at."
"105","2019-11-13","2023-03-24","https://blog.acthompson.net/2019/11/not-too-easy-and-not-too-hard.html","We’re covering Classes and Objects in my Programming Honors course this week. Specifically we are learning how to program classes in C# and use them in programs. The struggle for me is to come up with classes that are interesting to students, practical for them to use, and not overly complicated. This is not Advanced Placement computer science A and we don’t have a whole year for the course. I start with a simple Dice class. Easy enough as an introduction . I also live coded a Coin class. The difference being that I added images to the coin class to show them that more interesting objects can be used in classes. So what next? Things I have used in the past include a playing card class. Interestingly enough this has had cultural implications. I have international students who are not always as familiar with American playing cards. But it works. There are a lot of pieces to playing cards and you can do them simply (face value and suit) or complicated (Face value, suit, nominal value – face cards are 10, front and back images, suit color, text names, etc) Methods and constructors can get interesting to say the least. So can creating programs to use the “cards.” I tried a Pez dispenser class once. I do have a 12 inch Pez dispenser on my desk after all. I’ve done it the simple way with just a capacity value and a current count value. What I would really like to do is use a stack in the Pez dispenser class and have candy objects to put in it. If I were teaching APCS A and had time to cover stacks I would do this for sure. But I don’t. I’ve thought about revisiting some of the class projects from prior AP courses. Anyone remember BigInt? I kind of liked that one. I did more with the Marine Biology Case Student but my students never really liked it. They called it the DAF – Dumb Ass Fish case study. Both may be a bit much for the time I have though. I had some fun with a quiz question class last year. Data included the question, an array of possible answers, and an index of the correct answer. I liked that for showing how flexible array parameters could be. A true/false question is just a question with two possible answers. The next design question is of course do you have a simple array of questions or do you design a quiz class? If a quiz class, what does that even look like? Might be fun the have students try that design. I’m still playing with more ideas. I’ll have to use something tomorrow but maybe the good idea fairy will hit before Monday. Suggestions anyone?"
"106","2019-11-21","2023-03-24","https://blog.acthompson.net/2019/11/teachers-helping-teachers-for-free.html","I understand the appeal of sites like Teachers Pay Teachers. Really I do. Some teachers are awesome at creating resources and the idea of getting paid to share them is attractive to underpaid and over worked teachers. Even Amazon, never one to miss a chance to make money, is getting in the business of supporting this idea (Amazon Starts Marketplace for Teachers to Sell Online Educational Resources) . For some reason the idea of asking poor under paid and under resourced teachers to pay for stuff that I have developed for my own use just doesn’t feel right. I have no problem with teachers who decide to ask other teachers to pay for resources. I have no problem with people who make creating and selling resources in order to make a living. It’s a free country. I hope they have no problem with me giving stuff away for free. I made a comment to this effect on Twitter and Mike Zamansky replied with “When I was starting out I only survived by the good graces of more senior teachers who mentored and just as importantly SHARED materials (free of charge). This shows the disconnect between capitalists and educators.” I think that has been the experience for many of us. We survived and continue to survive because others share resources with us. I’ve been pretty lucky myself. The first real resource I shared online was a pair of project books for Visual Basic and Visual C#. I got paid to write the first editions. By Microsoft not by other teachers. Teachers got them for free. I subsequently updated and expanded them several times as the software was updated but while the books were still free I no longer got paid to write them. I was and am ok with that. I got plenty of use from those projects myself. The feeling of helping other teachers is a reward in itself. In full disclosure, I have a couple of self-published books on Amazon now. Mostly because creating hard copy books to give away is more than I can spend. But I haven’t turned down teachers who request PDF versions. I have also benefited from resources shared by others. PowerPoint presentations, video demonstrations, project ideas, and a host of other resources that people have shared over the years have greatly benefited my teaching and learning. I am very grateful for those who have generously shared those resources. One day maybe teachers will not be under resourced and under paid. For now though far too many are. That’s why I think we should do as much as we can to support each other."
